timestamp,service,latency,latency_delta,rolling_mean,rolling_std,safe_std,z_score,is_spike,risk_score
2026-02-12 15:53:12.567436+00:00,payment,0.679700657199997,-0.0556676076918929,0.6428531716875303,0.1644630741134439,0.1644630741134439,0.224047165061805,0,0.5557786588459984
2026-02-12 15:53:17.830359+00:00,payment,0.8384771451612851,0.1587764879612881,0.6333359433705946,0.1453488407728104,0.1453488407728104,1.411371433717448,0,0.8039821646231966
2026-02-12 15:53:23.050660+00:00,payment,0.8384879333333327,1.07881720475822e-05,0.6224505758705945,0.1174973499915599,0.1174973499915599,1.8386572759152158,1,0.862789828411672
2026-02-12 15:53:28.264586+00:00,payment,0.7762612747812483,-0.0622266585520844,0.6237603947626873,0.1191295008522184,0.1191295008522184,1.2801269117020828,0,0.7824713788281833
2026-02-12 15:53:33.482350+00:00,payment,0.7183921220277828,-0.0578691527534654,0.630753035967268,0.1204328153128359,0.1204328153128359,0.7277010491938085,0,0.6743005810548574
2026-02-12 15:53:38.712721+00:00,payment,0.6779837322432458,-0.0404083897845369,0.6383552685347491,0.1182473081415364,0.1182473081415364,0.3351320578144859,0,0.5830075590947027
2026-02-12 15:53:43.945295+00:00,payment,0.6675927609166669,-0.0103909713265789,0.6456628985327563,0.1151163601772409,0.1151163601772409,0.19050170062835464,0,0.5474819151582827
2026-02-12 15:53:49.148039+00:00,payment,0.6603667105945951,-0.0072260503220717,0.6539524067461399,0.1094961062913965,0.1094961062913965,0.05858020038982153,0,0.5146408634893156
2026-02-12 15:53:54.347921+00:00,payment,0.6306597350540575,-0.0297069755405375,0.6545282639838421,0.1093335653110619,0.1093335653110619,-0.21830925262408618,0,0.44563841678441923
2026-02-12 15:54:44.863683+00:00,payment,2.583918466333368,1.9532587312793104,0.7501675925762246,0.4452353600225275,0.4452353600225275,4.118610151862964,1,0.983993275560984
2026-02-12 15:54:44.863683+00:00,payment,0.0007125009999999,-2.5832059653333683,0.7163494869192802,0.4757223347523109,0.4757223347523109,-1.5043165595575478,0,0.1817826065911239
2026-02-12 15:54:50.078592+00:00,payment,2.368015039599959,2.3673025385999598,0.803457648888752,0.6012257516650965,0.6012257516650965,2.6022794039978505,1,0.9310081342252783
2026-02-12 15:54:55.300692+00:00,payment,2.4189795282856847,0.0509644886857256,0.8984523840221854,0.6964775558772113,0.6964775558772113,2.183167470986772,1,0.8987277275913824
