timestamp,service,latency,latency_delta,rolling_mean,rolling_std,failure
2026-02-12 13:47:05.659231+00:00,order,1.7591157855714366,0.0391952323047677,1.77447879185004,0.0657610883344434,0
2026-02-12 13:47:10.904183+00:00,order,1.9333440845384584,0.1742282989670218,1.7870320918038842,0.0901573062451351,0
2026-02-12 13:47:16.131601+00:00,order,1.9505390917499883,0.0171950072115298,1.8153668030253092,0.1170009828366996,0
2026-02-12 13:47:21.333363+00:00,order,2.385328930200012,0.4347898384500237,1.9496496890653128,0.2641787790243696,0
2026-02-12 13:47:26.523044+00:00,order,2.4434960402999875,0.0581671100999754,2.094364786471977,0.3023070272310664,0
2026-02-12 13:47:31.741280+00:00,order,2.4870417400999942,0.0435456998000067,2.2399499773776883,0.274493266358052,0
2026-02-12 13:47:36.940500+00:00,order,2.512579900200012,0.0255381601000177,2.355797140509999,0.2316264710525314,0
2026-02-12 13:47:42.159891+00:00,order,2.5274470200999986,0.0148671198999865,2.4711787261800007,0.0575941227228738,0
2026-02-12 13:47:47.361557+00:00,order,2.5947681698999983,0.0673211497999997,2.513066574119998,0.0556766018917772,0
2026-02-12 13:47:52.555731+00:00,order,2.441601969900012,-0.1531661999999864,2.512687760040003,0.0562715491448472,0
2026-02-12 13:47:57.769870+00:00,order,2.2786687000908925,-0.1629332698091192,2.471013152038183,0.1205085954328754,0
2026-02-12 13:48:02.970918+00:00,order,2.1533053168333445,-0.125363383257548,2.399158235364849,0.1813036920748946,0
2026-02-12 13:48:08.172541+00:00,order,2.052208975166669,-0.1010963416666754,2.304110626378183,0.2180766218745044,0
2026-02-12 13:48:13.367399+00:00,order,2.0684552167499914,0.0162462415833224,2.198848035748182,0.1626962288922041,0
2026-02-12 13:48:18.602348+00:00,order,2.0778964916666687,0.0094412749166772,2.126106940101513,0.093706616726219,0
2026-02-12 13:48:23.799539+00:00,order,2.2058752453636483,0.1279787536969796,2.1115482491560646,0.0654825063971446,0
2026-02-12 13:48:28.980072+00:00,order,2.179126400090912,-0.0267488452727362,2.116712465807578,0.0704301829666403,0
2026-02-12 13:48:34.187287+00:00,order,2.2796807091818168,0.1005543090909046,2.1622068126106075,0.0892901349244568,0
2026-02-12 13:48:39.377528+00:00,order,2.198489450166676,-0.0811912590151409,2.1882136592939445,0.0725193085820449,0
2026-02-12 13:48:44.585621+00:00,order,2.0245167419166705,-0.1739727082500053,2.177537709343945,0.0936657944739089,0
2026-02-12 13:48:49.776080+00:00,order,2.0254133155384664,0.0008965736217958,2.141445323378908,0.1128257925271119,0
2026-02-12 13:48:54.965526+00:00,order,2.1027786249999854,0.0773653094615189,2.1261757683607234,0.1116110336241079,0
2026-02-12 13:49:00.179468+00:00,order,2.0535561250833325,-0.0492224999166528,2.080950851541026,0.0729922453639276,0
2026-02-12 13:49:05.371222+00:00,order,2.2151990728181814,0.1616429477348488,2.0842927760713272,0.0797854811109745,0
2026-02-12 13:49:10.569273+00:00,order,2.4301608000999977,0.2149617272818162,2.1654215877079928,0.1647763540247746,0
2026-02-12 13:49:15.774087+00:00,order,2.421624780299999,-0.0085360197999988,2.2446638806602994,0.1755320782930701,0
2026-02-12 13:49:21.014376+00:00,order,2.472411200400006,0.0507864201000072,2.318590395740303,0.1786461654745191,0
2026-02-12 13:49:26.207746+00:00,order,2.501544730299997,0.0291335298999908,2.408188116783636,0.1126367786135068,0
2026-02-12 13:49:31.429420+00:00,order,2.5316562300999976,0.0301114998000007,2.471479548239999,0.0466871315833873,0
2026-02-12 13:49:36.623336+00:00,order,2.313719400090908,-0.2179368300090898,2.448191268238181,0.0854225650675637,0
2026-02-12 13:49:41.826059+00:00,order,2.2699650818181825,-0.0437543182727253,2.417859328541818,0.1179477860184492,0
2026-02-12 13:49:47.019663+00:00,order,2.221142363636359,-0.0488227181818232,2.3676055611890887,0.1403042878882239,0
2026-02-12 13:49:52.233884+00:00,order,2.156376872909091,-0.0647654907272681,2.298571989710908,0.1428205697496751,0
2026-02-12 13:49:57.457056+00:00,order,2.168278681999998,0.0119018090909071,2.225896480090908,0.0667650638401982,0
2026-02-12 13:50:02.659882+00:00,order,2.3156015199999955,0.1473228379999973,2.2262729040727254,0.0673864144895638,0
2026-02-12 13:50:07.856345+00:00,order,2.260921618090916,-0.0546799019090795,2.224464211327272,0.0660281863501748,0
2026-02-12 13:50:13.054766+00:00,order,2.2059903665833267,-0.0549312515075892,2.2214338119166657,0.0665642870377508,0
2026-02-12 13:26:47.877437+00:00,payment,2.2014015727272738,0.0,2.2014015727272738,0.0,0
2026-02-12 13:39:08.498271+00:00,payment,2.1480591636363484,-0.0533424090909253,2.1480591636363484,0.0,0
2026-02-12 13:39:52.804654+00:00,payment,2.0538813083333216,-0.0941778553030268,2.0538813083333216,0.0,0
2026-02-12 13:39:58.028589+00:00,payment,1.7947936285714343,-0.2590876797618873,1.7947936285714343,0.0,0
2026-02-12 13:40:03.230042+00:00,payment,1.95706335833332,0.1622697297618855,2.03103980632034,0.1616502142063963,0
2026-02-12 13:40:08.442481+00:00,payment,2.0496720272727256,0.0926086689394056,2.00069389722943,0.1334567572506674,0
2026-02-12 13:40:13.664243+00:00,payment,2.068620091666655,0.0189480643939292,1.984806082835491,0.1149762553094275,0
2026-02-12 13:40:18.884624+00:00,payment,1.7786520461538482,-0.2899680455128066,1.9297602303995969,0.1373463030540896,0
2026-02-12 13:40:24.179045+00:00,payment,2.08191875,0.3032667038461516,1.98718525468531,0.126396293712844,0
2026-02-12 13:40:29.393845+00:00,payment,2.014746669230782,-0.0671720807692177,1.998721916864802,0.1255895321255546,0
2026-02-12 13:40:34.630718+00:00,payment,1.9338387285714265,-0.0809079406593555,1.9755552571245425,0.1245204461855482,0
2026-02-12 13:40:39.865652+00:00,payment,1.8770008916666827,-0.0568378369047437,1.937231417124548,0.1180356747277247,0
2026-02-12 13:40:45.095048+00:00,payment,2.210425518181823,0.3334246265151404,2.023586111530143,0.130318471215066,0
2026-02-12 13:40:50.296671+00:00,payment,2.365688950000003,0.15526343181818,2.080340151530144,0.2033827462298607,0
2026-02-12 13:40:55.501140+00:00,payment,2.3970182181818185,0.0313292681818153,2.156794461320351,0.2409431216109937,0
2026-02-12 13:41:00.714334+00:00,payment,2.19631150000001,-0.2007067181818085,2.209289015606068,0.2063300134727857,0
2026-02-12 13:41:05.927190+00:00,payment,2.116372316666665,-0.0799391833333449,2.257163300606064,0.1194222316489423,0
2026-02-12 13:41:11.154068+00:00,payment,1.968968800000003,-0.147403516666662,2.2088719569697,0.177664049663029,0
2026-02-12 13:41:16.387476+00:00,payment,1.800185571428577,-0.1687832285714259,2.095771281255415,0.2262367324060855,0
2026-02-12 13:41:21.582964+00:00,payment,1.767553461538455,-0.0326321098901221,1.9698783299267424,0.1887222036222337,0
2026-02-12 13:41:26.825415+00:00,payment,1.9903515615384584,0.2227981000000034,1.9286863422344316,0.1441592470266023,0
2026-02-12 13:41:32.095440+00:00,payment,1.973037076923062,-0.0173144846153963,1.9000192942857117,0.1069573729243115,0
2026-02-12 13:41:37.308494+00:00,payment,2.1184495999999937,0.1454125230769316,1.929915454285709,0.1451278580200432,0
2026-02-12 13:41:42.529630+00:00,payment,2.1139712499999823,-0.0044783500000114,1.9926725899999904,0.1428310047823377,0
2026-02-12 13:41:47.742910+00:00,payment,1.92193901666667,-0.1920322333333122,2.0235497010256336,0.0882615717332552,0
2026-02-12 13:41:52.943384+00:00,payment,2.0583285250000167,0.1363895083333466,2.037145093717945,0.0870972112048351,0
2026-02-12 13:41:58.162585+00:00,payment,2.047137299999996,-0.0111912250000205,2.051965138333332,0.07942848128291,0
2026-02-12 13:42:03.369800+00:00,payment,2.123307891666684,0.0761705916666879,2.05293679666667,0.08046803521606,0
2026-02-12 13:42:08.580663+00:00,payment,2.338194881818171,0.2148869901514869,2.097781523030308,0.1528824237801627,0
2026-02-12 13:42:13.786489+00:00,payment,2.2022714833333343,-0.1359233984848367,2.15384801636364,0.1201794994892927,0
2026-02-12 13:42:18.973468+00:00,payment,2.149400874999988,-0.0528706083333463,2.172062486363634,0.1084082764818108,0
2026-02-12 13:42:24.168068+00:00,payment,2.2101385999999987,0.0607377250000107,2.204662746363636,0.0829744254580109,0
2026-02-12 13:42:29.362102+00:00,payment,2.213911872727253,0.0037732727272543,2.222783542575749,0.0695775445083961,0
2026-02-12 13:42:34.590323+00:00,payment,2.086193845454545,-0.1277180272727083,2.1723833353030235,0.0547727178153873,0
2026-02-12 13:42:39.821024+00:00,payment,2.349579679999988,0.2633858345454434,2.201844974636354,0.0976799681201106,0
2026-02-12 13:42:45.037425+00:00,payment,2.326689254545458,-0.0228904254545301,2.2373026505454487,0.1057295859998099,0
2026-02-12 13:42:50.269219+00:00,payment,2.308227445454556,-0.0184618090909021,2.25692041963636,0.1084932463256426,0
2026-02-12 13:42:55.469792+00:00,payment,2.262986772727283,-0.0452406727272727,2.2667353996363664,0.1058165090660414,0
2026-02-12 13:43:00.691815+00:00,payment,2.215639958333327,-0.0473468143939563,2.2926246222121227,0.0535087994431145,0
2026-02-12 13:43:05.904788+00:00,payment,2.2181239250000053,0.0024839666666784,2.2663334712121257,0.0507521394729407,0
